Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Bahamas, The",BHS,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.87220049927971,2.74571247088715,2.6369135851929,2.54110612855007,2.50569476082005,2.51436881102417,2.52632973438431,2.55323999316096,2.59462796412187,2.64742182022563,2.69107587238174,2.7262152730814,2.77407280491341,2.84137461932073,2.92472293824184,3.01901151958725,3.1271629019065,3.24299490366216,3.3487255092863,3.44074201929541,3.52510422976873,3.61577122443261,3.71039125019931,3.79886894516843,3.87953313880784,3.93536254092081,3.95883679716449,3.95099686202415,3.90989165172656,3.86907725897269,3.86466713511117,3.86102946051672,3.84246194706872,3.83675084436782,3.86740905767852,3.91598445719263,3.94706035814865,3.98637754598401,4.04567002564568,4.13493170135576,4.25860012525295,4.37861882159986,4.48390452256681,4.59131562756668,4.71223150786619,4.84258996547974,4.96783135166679,5.10295202101673,5.23759419877719,5.33835894787656,5.42708694146172,5.55129266167177,5.71148674501972,5.8735677342619,6.04160493728295,6.22650301290944,6.40925565271328,6.58829918899583,6.80150112116934,7.06475031808668,7.33524929822216,7.57662380946277,7.84965592962835,
Bosnia and Herzegovina,BIH,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,3.0741540128638,3.16671737695289,3.28660010086221,3.42866631936181,3.58223163157892,3.74063638954473,3.90167936720835,4.05896218007252,4.21269411213929,4.36992660385706,4.53198563051283,4.70279250244461,4.88115215832723,5.05863255814677,5.22276497301244,5.36056298976417,5.46876076997673,5.54511986793991,5.58359643912834,5.5798023256634,5.53669520773177,5.45605351515326,5.34283424705542,5.21525574026232,5.10443440778584,5.02948297766567,4.99457672640876,5.01460809135855,5.0960998124799,5.24079858887726,5.45395936321912,5.72790800483147,6.14605764589977,6.68273930399935,7.24593152047124,7.71583168520825,7.95467875093038,8.19489081619481,8.52129488706354,8.90860525627163,9.30629418926224,9.70121867792502,10.1048184773377,10.5174434590609,10.9512010563955,11.3163996561377,11.5689062535516,11.72595736062,11.785892223593,11.8154290497298,11.8436745752684,11.911677935775,12.0655215860901,12.3260377136219,12.6672092884006,13.056363565214,13.4845659817979,13.9609175941323,14.4993238981426,15.0688288802932,15.5705851317432,15.9423165602336,16.1551538056582,
Belarus,BLR,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,5.47608497668804,5.48641326839332,5.48798792885659,5.49795255631425,5.54367764672727,5.62116276641925,5.72381341911426,5.84914938775034,5.98883161977645,6.13734641626311,6.28844014680771,6.44374270321973,6.59376917311778,6.73915214866033,6.87747059059464,6.99210920565459,7.08723107891279,7.16040775667998,7.19932326585488,7.1807995434595,7.10005636808745,6.96819788293635,6.80539284504566,6.64746431366919,6.5148797340909,6.43108241278302,6.42833488530869,6.5099282675686,6.65184569142037,6.83652598292409,7.0614207821948,7.33968608891644,7.68842397837458,8.08612976064049,8.49863812048898,8.88894521916749,9.22766402033277,9.50367827477476,9.70568725053933,9.84796474777746,10.0016252204068,10.209063249488,10.4231432068974,10.6144945929589,10.7657452991497,10.83993494661,10.8266246677479,10.7230086631379,10.5233654267301,10.2681879943271,10.0371829258879,9.91141202450918,9.94792038398401,10.1269816935571,10.3795498112342,10.6374946792013,10.8860645268383,11.1610219472112,11.4816456559329,11.8267664825597,12.1073746899335,12.3285604805159,12.6355228402474,
Belize,BLZ,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,3.96078950854418,3.97696134793308,3.98607175347422,4.00073146944083,4.01080324491627,4.0170123291599,4.02430327223555,4.0315198075784,4.03953401369422,4.04575444999197,4.06200553797468,4.09275952311719,4.1236540796166,4.14806605687884,4.16064898749347,4.16880296769913,4.17736461561163,4.17791898332009,4.16519415897429,4.13877979976769,4.10224918515119,4.0719603467683,4.04961387851158,4.02752899028943,4.00823652344951,4.00199618800243,4.00376492734867,4.00117461450764,3.99769981451936,4.00402003390523,4.02834884224194,4.04769093056637,4.00786221417792,3.92397021828069,3.85177816463566,3.81530583545887,3.82215655643598,3.84737866904446,3.86933790255261,3.88145794662464,3.88143820964292,3.87504737587521,3.8707804273769,3.87627781118461,3.88855628404129,3.90572342795519,3.93051503300432,3.95930333972923,3.99636960787194,4.05031574529244,4.09076530897047,4.11313544823911,4.15210177972568,4.21136261863146,4.27478587948255,4.33756710533223,4.40616240435503,4.47829256976205,4.55242541289984,4.63397705466868,4.75101856043459,4.87103098188396,4.9654718842486,
Bermuda,BMU,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,4.44048901587896,4.44027374058731,4.44121915820029,4.43247721623861,4.44212677195522,4.48548812664908,4.54351665753091,4.61978659566436,4.73484479906588,4.89307720188474,5.05531595724733,5.21792510742787,5.38158286224338,5.53489755698509,5.69909662069222,5.86233824185631,6.01034919216738,6.14003992611802,6.27549302099315,6.43792935170239,6.60972404730617,6.76215731679988,6.8602365854563,6.92403991310431,7.01882653993785,7.13391285410958,7.20944910287621,7.23608720596672,7.24588585590244,7.27927225010196,7.35011377065952,7.44326353081483,7.54496653653095,7.64672246192234,7.76218713369648,7.87478559176672,8.04225039673737,8.27292328064784,8.51635356129207,8.75178616457931,8.99635463696866,9.2772706868173,9.55072894971735,9.82097354880074,10.111109292926,10.3645111310446,10.5372001758643,10.7261424293712,10.9574122236671,11.2120867885948,11.5824610299122,12.0964479326806,12.6346608003623,13.1157097056252,13.5573411249087,14.0288882737058,14.5173921555831,15.0504014200335,15.6133346317395,16.1344646674007,16.65723936196,17.1723859507469,17.7778137023505,
Bolivia,BOL,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,4.49047786735725,4.37035973935284,4.25029259023105,4.1330224435139,4.02315038276174,3.92238642416564,3.83033149922452,3.74678009430224,3.67113339999733,3.60404472476754,3.54597402574522,3.49590471183132,3.45281161666406,3.41687635902348,3.3886019423916,3.36530962867974,3.3471585646204,3.33562008613123,3.32728778531669,3.317692869102,3.3053068149024,3.29116464247476,3.27498938246828,3.25793844994874,3.2447976083523,3.23795858804128,3.23538058943597,3.2357512622516,3.24130403809172,3.25496285593398,3.27613900151323,3.30479213482371,3.34138291040514,3.49401123973205,3.73841725683185,3.94684965306193,4.12145549267643,4.26741215082417,4.38750037242439,4.48173829437671,4.55614093218976,4.55233087515863,4.48382170737244,4.42461930390905,4.37602383613592,4.33833746954635,4.30885297430847,4.2875065068097,4.27549811007274,4.27353067529194,4.28031558579776,4.29392088944215,4.30932813463799,4.31817168986214,4.31822321105048,4.31925810889938,4.32792519614102,4.34244588773017,4.36358985485418,4.39224355437361,4.36145667868575,4.25865310609953,4.16956976189872,
Brazil,BRA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.52047617425162,2.56471983867676,2.61823991642159,2.67503117507625,2.73214379121854,2.79061218520397,2.85145908487473,2.91266064682753,2.97345024083077,3.03422890794293,3.09441335284967,3.15387193278466,3.2129658730062,3.27247662095747,3.33374015924311,3.39638475431549,3.45822287097001,3.51708191807713,3.57294893546,3.62705754166234,3.67814965949488,3.72539485049541,3.77009814036268,3.81412638812236,3.85943883916419,3.90735913676711,3.9599548483257,4.01936313051221,4.08619506889766,4.15900000545494,4.2292720600196,4.29651116645886,4.36740049697152,4.44084155703575,4.5143249873251,4.58497274650328,4.65454175892303,4.72550492941609,4.79682977904391,4.8683105024318,4.93673297078286,5.00956850514055,5.09364851278275,5.18852114929386,5.29417354010558,5.41029472354438,5.53554363926707,5.66616394099558,5.80179382237254,5.94059779540013,6.07870574248616,6.21362870587582,6.35538893347175,6.5189831804541,6.71436496965911,6.92757874063894,7.14174376407187,7.36604137091388,7.60374137353294,7.85238033141584,8.10591116061029,8.35355449739588,8.60604179997608,
Barbados,BRB,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,3.18912542521672,3.36900119397293,3.62260788161377,3.91336571775547,4.20625775571707,4.48803162222359,4.76327944572748,5.02852570792458,5.28837836902744,5.5441557938751,5.79030001753988,6.04091671134486,6.29042088511157,6.52692720500032,6.7632385193618,7.00085315354683,7.23713609506628,7.47070412918564,7.70601991921108,7.9542313633038,8.24394803177005,8.56564385506405,8.87415673385978,9.14586904422598,9.34978737730608,9.48024232135207,9.54740878922043,9.55844655216611,9.540232189762,9.50803079777812,9.46620560582511,9.40892206714992,9.34079766000551,9.28895974491829,9.2729058710773,9.28965870429111,9.31403448262192,9.3543469222088,9.40623232598886,9.45483401039878,9.49944821062589,9.53667331202101,9.60547608132623,9.65522358334733,9.68052100729114,9.73274443443972,9.76770827689235,9.8159272505604,9.92671219452205,10.0996990650341,10.2799494816528,10.4582544353949,10.6921123450707,10.9656962967722,11.2629928619346,11.5822554028096,11.8990208835673,12.2489140967268,12.6496511406525,13.1043602972676,13.6157528544244,14.1333570663077,14.64860883373,
Brunei Darussalam,BRN,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.62188443795427,2.61464706995521,2.62747138397503,2.63313383905768,2.6270386110203,2.61314538543461,2.60239330931209,2.5877522012082,2.56784117007132,2.54963245933901,2.53215489850568,2.52855790890793,2.55544500433289,2.5995181260181,2.63755980861244,2.66570355388616,2.68379888268156,2.69342801402917,2.69374006192987,2.68075065069221,2.65504075440996,2.62421240416002,2.59833945202836,2.58782587024824,2.5939716770529,2.60295179239811,2.60455382825377,2.58793704447026,2.55596746192393,2.5201034944063,2.47910893313789,2.43826336572564,2.41649690716774,2.41823254341474,2.43856862561899,2.47550949696034,2.51700449652205,2.55577750553702,2.59527948254047,2.63433973418961,2.67797506203227,2.72842887343191,2.78390184452326,2.84536870552008,2.91118965357479,2.98302894173869,3.05293359818097,3.11214076335337,3.15246341536405,3.17069450731112,3.17149417252812,3.20383185094311,3.28452467180791,3.3903577710415,3.52585371718718,3.69130356232176,3.88733848023738,4.11049188706908,4.35943871032253,4.63601262363582,4.93687603038347,5.25534712368356,5.59204151504059,
Bhutan,BTN,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,2.23933462769586,2.23173224322943,2.22859555025824,2.2297009662573,2.22901774410315,2.22717317423155,2.22814019248849,2.22962084049091,2.23156133879969,2.23621514617963,2.24335027496753,2.25321888412017,2.26567982390375,2.28144049462628,2.29969515016729,2.31898366133617,2.34148363033568,2.3646274861945,2.38957419456139,2.41798988270874,2.4488576288328,2.4822821404867,2.51867081909715,2.55682889526723,2.59770886063083,2.64363868889731,2.69271464278595,2.74407845971043,2.79950604407941,2.85911071809813,2.92260291744781,2.99257694690131,3.06976350785811,3.15610962238016,3.24256326772236,3.33383959728228,3.42981446857472,3.53175894613219,3.63813587887591,3.77427722109307,3.9351284189187,4.08901044807539,4.23327267315004,4.365802184316,4.4809129147211,4.56516973900992,4.62519203154401,4.68334462082294,4.74996053154482,4.82589857173431,4.90987794209872,4.99883423323502,5.09008257569439,5.18445051763252,5.28570571207116,5.40062147950585,5.52699277157396,5.58531453478317,5.58671574860459,5.61590064430869,5.67112229258135,5.74637117000693,5.83782282028362,
Botswana,BWA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,3.22185837752417,3.15096932192337,3.06387928729382,2.97552241996686,2.90253020049097,2.8836540057924,2.9172228776742,2.97095944894478,3.03253411670252,3.08252207024344,3.10589164918914,3.06923690700711,2.9582410007259,2.81613578597632,2.68338037883931,2.56884068058891,2.47037157883676,2.38742783166115,2.32168504626234,2.27554935797958,2.24882470900845,2.23971841617509,2.25319496793181,2.28528499890037,2.32900098560676,2.38243489784248,2.44394825385267,2.51358355424382,2.58407431896759,2.64511717020022,2.69340063345855,2.72897012949293,2.74405508489175,2.7401673357489,2.73457626603567,2.73547449002561,2.73938878067146,2.74574395630935,2.75250369438454,2.75473136809357,2.7517466932318,2.74650174416295,2.74199052697156,2.73727109093535,2.72872131831111,2.71595799826201,2.69761442998596,2.67551477670725,2.6548865918827,2.63937025412273,2.63021915411436,2.62502865361603,2.62036893388984,2.6151108943781,2.62718819979018,2.65967454191287,2.69932253684876,2.74662623314701,2.80124119027516,2.86242643135512,2.92120365271805,2.94016364895694,2.9776941454735,
Central African Republic,CAF,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,4.03858911486173,4.00828067194375,3.98727731527663,3.97098796613364,3.95184658607233,3.92682724125337,3.89723325657597,3.86365622754457,3.82761758193873,3.79316477931868,3.76281434522908,3.73676540338744,3.71540327678644,3.69724199026628,3.68040010577467,3.66434900496579,3.65394752795761,3.6414369793071,3.61485798635855,3.5739606291954,3.51887758797297,3.45025735928206,3.36936697010782,3.27927686780802,3.18360489082599,3.08463766969173,2.98347500818827,2.88036138845674,2.77581771652988,2.67299763149818,2.58084732223214,2.50386052159558,2.44063041221548,2.38942918373444,2.34621651899379,2.30705735442185,2.2724056311717,2.24317115131584,2.21804788542898,2.19555186330355,2.17439363648865,2.15336970146995,2.13694443888749,2.12524985815103,2.11450376138154,2.10611646887959,2.09838204005783,2.09443263554582,2.09669983287159,2.10329172337873,2.11248113378669,2.12224627326981,2.132917493976,2.14478414464707,2.17040829460909,2.21862165693071,2.27356994032803,2.32486172294372,2.37092704695017,2.41005628869176,2.42550746983623,2.41100664356419,2.38592502203362,
Canada,CAN,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,7.36223992258222,7.33165308046419,7.29207153589959,7.2468706764953,7.20805824801968,7.1828461792691,7.15618328750631,7.13317271883319,7.13204638980906,7.15293997148736,7.16784301909042,7.18065241594827,7.22630058866649,7.29304017577606,7.36127967451422,7.44646372927538,7.55863214149432,7.68736187764237,7.82800293873189,7.97426806518366,8.10911320023832,8.21973366078197,8.31101495788757,8.40084873903211,8.51868068543763,8.6778300251724,8.85419330629659,9.03109525653157,9.19097530399155,9.33348661163847,9.4842565775964,9.6343122213965,9.77392455665886,9.90301245257127,10.0268742018465,10.1572860519521,10.2937858901438,10.4367381371278,10.5750709869958,10.6881980380378,10.7923343322125,10.8981547047204,10.9972485147898,11.1078181006851,11.2350042144881,11.3835058831465,11.5691275560281,11.7880640925509,12.0298706960763,12.2861455630387,12.5737929012071,12.9348729835044,13.3684521717283,13.8171681189976,14.248842043996,14.6690840766892,15.0759301193729,15.4664844974958,15.8461464009313,16.244133976452,16.6959869741347,17.1915003613395,17.7006435241405,
Central Europe and the Baltics,CEB,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,5.92321689284013,6.05796262905798,6.2017276955069,6.36273600672279,6.55336295668863,6.77505691440942,7.02192713328126,7.27303395544103,7.5129858309217,7.72889931403615,7.92857961272058,8.12166970782984,8.33046576377805,8.54199154550784,8.7373173163073,8.91659985870159,9.06100755453471,9.19280738419562,9.3042240974983,9.36967704526787,9.30869085037002,9.10743953584168,8.84756570963358,8.55986017094982,8.39100717836543,8.3738066193701,8.411289408225,8.49513809540481,8.6294914966021,8.76775871858562,8.89648714230465,9.03090025600105,9.17999277541378,9.3673539439598,9.5738367629896,9.80219136618574,10.0293462604711,10.2378777078591,10.4304309961585,10.6067882679379,10.7633296289333,10.9109450040142,11.0804438794217,11.2347376705681,11.3785132004156,11.5177455492659,11.6453775397148,11.7520984783327,11.8476081248175,11.9573340946851,12.0649999996101,12.2590021540861,12.5722522188459,12.9320369613006,13.3286503803396,13.7388610899268,14.1555372316589,14.5675479307255,14.9801673441278,15.4084669053909,15.8026147685822,16.0826028531204,15.9569769238231,
Switzerland,CHE,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,8.78875905364967,8.79766241706212,8.75218803777235,8.70328326425178,8.73143304896435,8.83010212138159,8.94016000266197,9.06614547067306,9.17321329562745,9.27181966437355,9.42152474238309,9.60298484105968,9.77301310849053,9.9585561582002,10.1603912419935,10.40938229735,10.6859439933295,10.9371197829312,11.1530380077333,11.3268408649592,11.4204146401526,11.4333046983756,11.4318198984044,11.434235664434,11.4556289921733,11.5363400229836,11.6624629556345,11.7671485940125,11.8370942042891,11.8777827267319,11.8820738887702,11.8560567266506,11.8490170509682,11.8734883589157,11.9248130382543,12.0101916978673,12.1271883872782,12.2716562676517,12.4183518627125,12.562796212266,12.7156491442417,12.8660582090089,12.9829238489661,13.0933516724702,13.2457912318108,13.4200657915081,13.6345768845033,13.8831308120658,14.1170366124312,14.3759050086143,14.624128300918,14.8793716941818,15.1750368152021,15.441341842103,15.6787188261655,15.8944142178974,16.0779527311293,16.2674323068909,16.4834223904819,16.7047966415057,16.8975674197262,17.1679254203099,17.5565697908159,
Channel Islands,CHI,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,10.8340310549551,10.7281958874154,10.6959815791428,10.7044738268724,10.7440194866575,10.7993457120774,10.8463821694542,10.8974922236086,10.9874161365453,11.0890305486016,11.1779542588364,11.2539460134713,11.3291181587047,11.4157978118961,11.4961835832325,11.5759940451359,11.7176750282927,11.9324044359589,12.1456865482646,12.2992395653268,12.3649323342453,12.3286008979493,12.2218481467231,12.0898031689638,11.9930311401306,11.9579143533797,11.9297841284474,11.907838725371,11.8992463785556,11.8944665649537,11.9139718397029,11.9614213792296,12.0044350103216,12.0013980514658,11.9965082020878,12.0364109610952,12.0758902679504,12.1078431372549,12.1753840198981,12.2921361134088,12.4416012269067,12.5965969639442,12.7496030830133,12.9131293530614,13.1027757557445,13.2715125455832,13.359447688138,13.4109832538123,13.5138357198681,13.6744448675692,13.8269193201797,14.1172511099893,14.5404107693397,14.8589633904971,15.1136342036736,15.3431575773565,15.6183723606058,15.7586170795844,15.5264531953906,15.1584562847249,14.9023200827545,14.8249145639249,14.9382866493742,
